"
                        Quirk – digital marketing agency                    ",http://www.topinteractiveagencies.com/digital/agency/africa/south-africa/quirk-digital-marketing-agency/,"Quirk is a digital marketing agency. Born digital, driven by creativity and disciplined by results. They make it their priority to understand the industry in which your business operates; this allows them to put together the best possible eMarketing strategy for your business, , Web:, http://www.quirk.biz/
http://twitter.com/#!/quirkagency
https://www.facebook.com/QuirkSA, Location, Cape Town
The Boulevard
3rd Floor, Block C
cnr Searle & Pontac Street East
Woodstock
Cape Town
7925, P: +27 (0)21 462 7353
F: +27 (0)21 461 5777, London
37-39 Great Guildford Street
London
SE1 0ES, P: +44 (0)20 7099 8849, Johannesburg
Ballyoaks Office park
Pin Oak House
Ground Floor
35 Ballyclare Drive
Bryanston ext 7
2021, P: +27 (0)11 463 0775
F: +27 (0)11 463 7560, About
Founded in 1999 and with an international footprint, we deliver marketing solutions for businesses and brands that seek to engage with connected audiences. We accomplish this through campaigns, platforms and software applications that take advantage of the rapidly evolving relationship between technology and consumer., Our success is primarily a result of how we are organised. Unlike many agencies, our model is built-for-purpose and focuses on an approach we call T.C.E.O.:, * Think
* Create
* Engage
* Optimise, These fields work together to result in a cohesive team capable of executing on any strategy to drive results., Think!, As custodians of your brand, our Thinkers use research and insight to inform their big ideas which lie at the epicentre of the holistic strategies they craft., Create!, From social campaigns, websites and microsites to eCommerce solutions, complex software applications and mobisites, our Creators build the digital assets that translate the strategic solution into a practical, interactive space., Engage!, To build meaningful relationships and increase the number of potential customers engaging with your brand, we specialise in Search Engine Marketing, Display Media, Social Media, CRM and Email Marketing., Optimise!, As an agency disciplined by results, we believe in the ruthless optimisation of everything that we do. Using web analytics and data mining, we constantly seek to improve the user experience, conversion and performance of all your digital assets and campaigns., A complement of well over 150 QuirkStars can be found at our offices in Cape Town, Johannesburg and London. We are proud to partner with key clients that include ADT, Capitec Bank, Distell, Dstv, Hollard, Investec, Liberty, MWEB, Sun International, Woolworths and Neotel."
Название,Ссылка,Информация
"
                        Now Available Africa                    ",http://www.topinteractiveagencies.com/digital/agency/africa/now-available-africa/,"We have a strong West African footprint working in both Anglophone and Francophone west Africa., Phone: 0302 961 016, Email address: info@naafrica.com, Staff: 21 – 100, Clients: Nestle CWAR, PZ Cussons, TIGO (Millicom), Kasapreko, Access Bank, Nespresso, , Web: www.naafrica.com, Headquarters: Milan Italy – Accra – Ghana, Services:
We are a full service advertising agency with a focus on digital., Our services include:, Strategy
Creative Direction,
Art Direction,
Digital Media Management,
Social Media Strategy,
Community Management,
Account Management,
Event Management,"
Название,Ссылка,Информация
"
                        Ak Project                    ",http://www.topinteractiveagencies.com/digital/agency/africa/ak-project/,"AK-Project is an interactive communication agency whose ambition is to participate in the evolution of the extraordinary adventure of the Internet., Composed of a multicultural team of young passionates, the agency offers for 5 years to bring his enthusiasm and expertise for development of the African Internet., From its creation, Ak-project has focused on developing communication plans specific to the Internet. Then, considering the sensibility to sustainability issues, AK-Dev was created in 2006. Branch dedicated to media and policy development programs, AK-Dev works in synergy with the actors in these areas to integrate ICT in their communication strategies., Now become a fully interactive agency, capable of both producing content, create innovative products and offer a real marketing support  in the African market, AK-Project is developing rapidly. In 2008, over one hundred realizations of almost ten West African and European countries are signed  AK-Project, and this, in areas as diverse as automotive, food, recreation, support the development and the media.
 , , Web
www.ak-project.com, Location
Rue MZ 33 x 50 Mermoz Pyrotechnie, BP 32339 Dakar Ponty, Sénégal,  ,  "
Название,Ссылка,Информация
"
                        Red Sakay                    ",http://www.topinteractiveagencies.com/digital/agency/africa/red-sakay/,"With 6 years of experience in France, and after seducing by its strategic and creative force on projects with an international dimension for prestigious customers. Red Sakay, the interactive communication agency born in Madagascar, puts his experience to the new regional requirements of interactive services in particular in Mauritius, Madagascar and Reunion., Headquarters: 2e Etage, Immeuble La Tonnelle, Antananarivo 101, Madagascar, Tel: +(261) 34 07 611 09, Mail: contact@redsakay.com, Clients: Microcred Banque, Lecofruit, Smartelia, Air Madagascar, Groupe Basan, First Immo, Exxon Mobil, GMM, Casela, , Web: http://www.redsakay.com/, Social Media:
https://www.facebook.com/agenceredsakay
https://twitter.com/RedSakay, Services: Strategic Consulting, Interactive Solutions, Webdesign, SEO, Hosting, Domain Name"
Название,Ссылка,Информация
"
                        emagin                    ",http://www.topinteractiveagencies.com/digital/agency/africa/emagin/,"eMagin is an independant interactive agency located in Casa and Rabat, Marocco. They create and implement interactive communication tools thanks to a know-how articulated around 3 axis : advise, creation & technology. Their approach results  in the realization of efficient and functional websites, which are also aesthetic and ergonomic., Headquarters: 22, rue Jbal Moussa. Agdal, Rabat, Morocco, Tel: +212 537 673 132 / +212 537 672 605, Mail: casa@emagingroup.com, Clients: Agence de l’Orientale, Coca-Cola, CFG Group, Attijariwafa, Maroc Telecom, Hit Radio, Asfim, Banque Populaire, , Web: http://www.emagingroup.com/, Social Media:
https://www.facebook.com/justemagin, Services: Consulting, Digital Strategy, Design, Development, Web Marketing, Concept, Digital Identity, User Interface Design, User Experience Design, Design Web & Mobile, Content Management System, SEO, SEM, Community Management"
Название,Ссылка,Информация
"
                        TunisDesign                    ",http://www.topinteractiveagencies.com/digital/agency/africa/tunisdesign/,"TunisDesign supports companies in developing their business for almost ten years. In the course of time the company conquered foreign markets, marking his presence i.e. in the U.S., France and England. To aim higher, we deliver not only the best quality of Web Design, Development and New Media , but also we want to meet our customers’  expectations and demands by offering marketing backup., Web: www.tunisdesign.com, Location : Tunis, Tunisia, Contact: info@tunisdesign.com, , About
Hence, TunisDesign as a Web & Design Agency specializes in all kinds of computer services:  Among these services are websites hosting and creation, logos creation, acronyms and graphics, printing products creation  (design and printing of Business Cards, paper headers, brochures, catalogs…) along with New media creation, presentations creation and software creation. TunisDesign offers a wider  range of computer services and solutions at very competitive prices., The TunisDesign is a team of well-qualified members distinguished by an extensive experience and know-how., Our philosophy aims to satisfy our clients and clients of our customers.We have marked our presence on Tunisian, American, French, Spain, Canadian, Australian, and some smaller European and Arabic countries., Our success base on the loyalty of our clients, that always come back since their aims have always been met."
Название,Ссылка,Информация
"
                        HelloComputer                    ",http://www.topinteractiveagencies.com/digital/agency/africa/south-africa/hellocomputer/,"HelloComputer is a full service digital marketing agency. We are also a bunch of obsessive, compulsive digitalists, injecting soul into digital with strategies that focus on communicating your brand’s human DNA. We create branded digital environments and campaigns that encourage and facilitate interactivity. Our vision is to change the way people view and engage with web based technology and other digital media. We do this by removing the coldness of technology; by injecting soul into our solutions., Headquarters: 5 Armadale Street, Woodstock, Cape Town, South Africa, 7925, Tel: +27 21 404 0300, Clients: Adidas, Axe, All Finanz, Bellingham, Cape Grace Cow, Dirty Skirts4, Di, Earthcote, Franschhoek Motor Museum, Freeworld Coatings, 5FM, Goodhope FM, Irvin & Johnson, Jack Daniels, Lormarins, Mavericks, Metro FM, Midas, Moonlighting, Musica, Mweb, Play Uk Lottery, Polka, RF4D, Rocket Fuel, Russian Bear, SAB, Samsung, Smirnoff, Spier, The Loerie Awards, Vodacom, Wilderness Safaris, , , Web: http://www.hellocomputer.com/,  Social Media:
https://www.facebook.com/Hellocomputer/
https://twitter.com/hellocomputer/,  "
Название,Ссылка,Информация
"
                        Prezence Digital                    ",http://www.topinteractiveagencies.com/digital/agency/africa/south-africa/prezence-digital/,"Prezence is one of Africa’s largest new media agencies and combines extensive in-house development expertise and experience with innovation, highly functional beautiful design and strategic thinking, all with a keen eye to delivering a fresh, exciting and enhanced end-user experience., , Location, Nautica
The Water Club
Beach Road
Granger Bay
Cape Town
800, Telephone Number (021) 419 9152
Fax Number (021) 419 9154
E-Mail Address: info@prezence.co.za, Web Address : http://www.prezence.co.za/
, About Prezence Digital
Prezence Digital is one of Africa’s most prominent mobile and online digital agencies, specialising in taming the complex world of digital technology and enabling brands to interactively reach out to their target audiences across multiple touch-points. With the most innovative technology at its disposal, as well as award winning design and user experience expertise, Prezence Digital creates immersive experiences across mobile, web and touch screens that are at once highly functional, intuitive, strategically-focused, technically superior, beautifully-designed and – most importantly – easy to use and enjoy."
